Province,Month,Year,Region,Region Encode,Latitude,Longitude,Average Temperature,Max Temperature,Min Temperature,Total Precipitation,Relative Humidity,Wind Speed,Wind Direction,Surface Pressure,Solar Radiation,Soil Moisture
Vĩnh Long,8,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.58,30.7,24.16,8.42,90.07,4.8,245.6,100.76,17.27,0.96
Vĩnh Long,9,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.75,31.43,23.57,8.27,88.4,3.58,243.1,100.85,17.71,0.94
Vĩnh Long,10,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.06,31.57,22.75,6.75,86.39,3.16,92.6,101.03,18.78,0.93
Vĩnh Long,11,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.84,31.38,22.84,2.88,85.71,3.99,83.3,101.01,16.5,0.84
Vĩnh Long,12,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.58,31.15,22.36,2.53,85.74,3.83,76.0,101.05,15.69,0.72
Vĩnh Long,1,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.75,31.81,20.73,1.54,80.27,4.9,76.1,101.22,18.33,0.67
Vĩnh Long,2,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.16,33.29,22.31,0.18,71.89,5.21,100.2,101.26,22.06,0.53
Vĩnh Long,3,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.96,37.41,21.62,1.05,66.9,4.47,116.2,101.08,21.63,0.48
Vĩnh Long,4,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,30.15,37.61,24.68,1.26,67.57,3.87,125.8,100.9,22.74,0.47
Vĩnh Long,5,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,29.12,36.8,25.55,8.1,80.83,3.22,215.8,100.81,19.08,0.6
Vĩnh Long,6,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.77,32.41,24.73,14.38,88.1,3.62,232.5,100.8,17.6,0.87
Vĩnh Long,7,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.08,31.27,23.62,8.1,89.27,3.95,243.6,100.83,17.81,0.95
Vĩnh Long,8,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.97,30.69,23.64,10.68,90.64,5.06,239.3,100.76,16.67,0.95
Vĩnh Long,9,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.91,31.47,24.08,9.82,88.8,3.92,237.1,100.95,16.87,0.96
Vĩnh Long,10,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.28,30.97,24.51,5.1,86.49,3.23,99.9,100.96,18.94,0.92
Vĩnh Long,11,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.34,30.52,21.12,3.71,85.71,3.41,81.7,101.01,16.97,0.89
Vĩnh Long,12,2019,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.48,32.65,18.43,0.0,80.2,3.7,78.4,101.18,18.73,0.68
Vĩnh Long,1,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.85,33.65,21.36,0.04,71.98,4.66,91.8,101.17,19.97,0.52
Vĩnh Long,2,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.6,35.42,21.42,0.04,65.6,5.75,90.4,101.26,21.6,0.47
Vĩnh Long,3,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.94,37.78,24.35,0.92,68.39,4.76,111.6,101.06,22.44,0.47
Vĩnh Long,4,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,29.76,36.35,25.59,1.64,69.39,4.99,102.0,101.03,22.06,0.48
Vĩnh Long,5,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,30.36,38.35,26.29,4.0,71.96,3.09,160.6,100.82,20.2,0.5
Vĩnh Long,6,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.76,32.57,24.71,27.82,86.3,2.96,224.0,100.81,16.86,0.8
Vĩnh Long,7,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.31,31.46,24.08,7.33,86.97,2.73,219.3,100.77,18.79,0.95
Vĩnh Long,8,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.16,31.56,23.96,7.94,88.94,3.75,236.3,100.76,18.13,0.95
Vĩnh Long,9,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.21,31.36,24.3,14.9,87.92,3.09,234.6,100.81,18.13,0.92
Vĩnh Long,10,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.45,30.38,23.7,17.9,91.32,3.42,242.3,100.73,14.61,0.98
Vĩnh Long,11,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.8,31.27,22.68,3.85,86.13,3.25,76.7,100.97,16.92,0.9
Vĩnh Long,12,2020,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.54,30.6,19.14,2.29,85.7,3.47,49.1,100.99,15.65,0.81
Vĩnh Long,1,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,24.98,31.38,18.41,0.58,80.49,3.38,69.4,101.08,18.08,0.68
Vĩnh Long,2,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.3,35.46,20.31,0.29,72.19,3.93,99.5,101.11,20.01,0.53
Vĩnh Long,3,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.78,38.7,22.25,0.02,67.64,5.39,102.5,100.97,23.04,0.47
Vĩnh Long,4,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.95,38.63,25.17,5.37,74.36,3.79,133.8,100.93,19.84,0.52
Vĩnh Long,5,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.13,33.25,25.01,9.86,84.58,3.46,160.7,100.8,19.08,0.67
Vĩnh Long,6,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.44,32.52,24.26,6.32,86.93,3.88,240.8,100.86,18.64,0.88
Vĩnh Long,7,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.06,31.06,24.36,11.9,88.97,4.0,238.6,100.78,17.11,0.93
Vĩnh Long,8,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.13,31.49,23.43,10.09,88.5,3.51,238.1,100.85,19.45,0.95
Vĩnh Long,9,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.62,31.81,22.75,11.17,89.37,3.29,235.0,100.82,17.53,0.98
Vĩnh Long,10,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.83,30.67,23.72,9.59,89.21,3.21,230.7,100.84,15.84,0.97
Vĩnh Long,11,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.48,30.55,23.21,7.6,90.1,3.76,77.5,100.87,15.03,0.94
Vĩnh Long,12,2021,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.52,29.86,19.47,0.39,84.81,3.33,62.6,101.13,16.95,0.86
Vĩnh Long,1,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.87,32.96,20.77,0.05,80.41,3.57,86.0,101.12,18.75,0.65
Vĩnh Long,2,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.66,34.34,23.19,0.39,73.41,5.51,90.5,100.99,20.46,0.52
Vĩnh Long,3,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.54,37.08,23.58,4.21,73.41,3.92,106.9,100.86,21.07,0.5
Vĩnh Long,4,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,28.13,35.6,24.34,5.59,80.5,3.23,118.3,100.84,19.74,0.64
Vĩnh Long,5,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.77,32.05,24.56,10.03,86.1,3.57,218.6,100.74,16.97,0.71
Vĩnh Long,6,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.58,31.67,23.81,6.41,86.51,2.89,243.1,100.75,19.67,0.86
Vĩnh Long,7,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.09,31.44,23.54,13.82,89.16,3.67,234.0,100.68,16.82,0.95
Vĩnh Long,8,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.9,31.44,23.46,8.26,88.81,3.41,242.2,100.75,17.53,0.95
Vĩnh Long,9,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.79,32.11,23.5,8.77,89.06,3.5,240.7,100.82,17.21,0.96
Vĩnh Long,10,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.7,31.09,22.35,8.02,87.89,2.7,87.9,100.88,15.57,0.96
Vĩnh Long,11,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.45,30.71,23.51,7.98,89.3,3.05,89.9,100.9,15.18,0.95
Vĩnh Long,12,2022,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.28,30.06,18.75,2.2,84.86,3.32,60.3,101.01,17.31,0.9
Vĩnh Long,1,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,25.43,31.0,20.08,1.13,83.71,3.28,54.8,101.05,15.93,0.74
Vĩnh Long,2,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.81,34.24,21.0,0.17,76.09,4.33,86.8,101.06,19.84,0.57
Vĩnh Long,3,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.81,36.94,21.17,0.0,67.3,4.89,101.9,101.1,23.0,0.48
Vĩnh Long,4,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,30.13,37.71,24.86,1.55,69.96,3.66,130.3,100.81,20.22,0.48
Vĩnh Long,5,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,29.7,38.24,25.44,6.17,76.18,3.68,206.9,100.8,18.41,0.54
Vĩnh Long,6,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.93,32.19,24.83,7.35,86.52,3.81,242.2,100.79,19.07,0.72
Vĩnh Long,7,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.48,32.18,24.56,15.78,88.4,4.19,244.3,100.8,16.38,0.86
Vĩnh Long,8,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.63,32.03,24.55,5.61,88.74,4.41,245.0,100.84,18.86,0.93
Vĩnh Long,9,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.22,31.53,24.29,13.32,89.33,3.65,242.7,100.83,16.98,0.96
Vĩnh Long,10,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,27.56,31.68,23.72,10.28,87.36,2.47,210.8,100.99,16.79,0.97
Vĩnh Long,11,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.98,30.58,22.27,6.03,88.53,3.23,64.9,101.03,17.17,0.96
Vĩnh Long,12,2023,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.1203043,106.0125705,26.66,31.71,21.44,1.08,85.92,3.85,69.1,101.1,17.12,0.83
Đồng Tháp,1,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,24.88,31.91,18.01,0.13,79.21,2.54,69.3,101.0,17.38,0.66
Đồng Tháp,2,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.26,36.39,20.11,0.0,68.4,3.19,120.3,100.96,19.28,0.54
Đồng Tháp,3,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.97,38.6,22.26,1.06,62.64,3.81,99.7,100.89,18.64,0.49
Đồng Tháp,4,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.49,39.54,23.49,2.25,65.68,3.34,131.9,100.88,19.97,0.5
Đồng Tháp,5,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.24,37.17,24.7,3.36,74.49,3.05,228.2,100.76,18.6,0.52
Đồng Tháp,6,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.83,33.69,24.08,4.93,81.64,4.53,241.1,100.7,17.26,0.59
Đồng Tháp,7,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.19,32.78,23.5,4.53,84.02,4.12,242.4,100.71,17.19,0.62
Đồng Tháp,8,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.26,33.62,23.5,5.94,83.89,3.68,246.7,100.76,18.34,0.65
Đồng Tháp,9,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.58,31.85,23.35,5.76,87.51,4.71,244.7,100.78,16.95,0.73
Đồng Tháp,10,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.76,31.7,23.25,4.81,86.78,2.96,213.4,100.84,17.11,0.81
Đồng Tháp,11,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.57,32.43,22.37,6.17,85.67,2.53,45.9,100.87,17.4,0.82
Đồng Tháp,12,2011,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,25.14,31.65,17.81,0.51,81.32,2.94,36.7,101.01,16.93,0.72
Đồng Tháp,1,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.45,34.46,20.76,0.56,75.74,3.08,97.9,100.99,16.77,0.58
Đồng Tháp,2,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.39,36.57,21.48,1.67,67.66,2.96,119.3,100.87,19.29,0.52
Đồng Tháp,3,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.57,38.18,23.02,1.59,66.47,3.08,131.0,100.86,19.13,0.5
Đồng Tháp,4,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.23,39.09,22.85,2.65,71.5,3.35,152.2,100.85,20.14,0.52
Đồng Tháp,5,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.04,34.57,24.29,4.78,81.95,3.74,235.8,100.69,18.22,0.58
Đồng Tháp,6,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.41,32.56,23.37,3.26,84.17,4.71,246.2,100.67,17.87,0.62
Đồng Tháp,7,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.91,31.41,23.67,5.17,86.37,4.31,242.0,100.71,17.83,0.65
Đồng Tháp,8,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.4,33.76,22.91,2.4,82.23,4.82,245.5,100.77,18.55,0.62
Đồng Tháp,9,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.38,32.54,23.11,8.62,87.64,4.14,242.8,100.82,15.34,0.68
Đồng Tháp,10,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.83,32.65,22.11,5.73,85.97,2.65,151.5,100.92,17.65,0.82
Đồng Tháp,11,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.69,32.0,23.03,3.73,87.28,2.9,101.9,100.93,16.4,0.78
Đồng Tháp,12,2012,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.77,32.84,20.14,0.26,81.03,2.65,89.5,100.96,17.78,0.68
Đồng Tháp,1,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.7,35.46,18.79,0.34,71.11,2.67,90.3,101.13,16.76,0.55
Đồng Tháp,2,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.14,38.65,21.31,0.2,60.52,3.97,102.3,100.97,19.24,0.49
Đồng Tháp,3,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,31.28,41.03,23.7,0.09,54.61,3.47,133.2,100.97,20.76,0.47
Đồng Tháp,4,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.4,41.12,23.88,1.36,65.89,3.22,145.4,100.8,18.97,0.48
Đồng Tháp,5,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.71,38.1,25.11,2.03,72.68,3.13,215.6,100.76,19.56,0.49
Đồng Tháp,6,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.13,35.26,23.9,4.85,81.37,3.61,236.4,100.63,17.43,0.57
Đồng Tháp,7,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.23,34.84,23.37,3.63,82.38,4.33,249.9,100.68,16.68,0.59
Đồng Tháp,8,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.23,33.2,23.72,2.88,82.88,4.46,242.8,100.74,17.64,0.62
Đồng Tháp,9,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.6,34.34,23.95,3.54,80.37,3.99,244.8,100.77,15.7,0.6
Đồng Tháp,10,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.09,33.5,23.34,4.77,83.36,2.79,202.3,100.94,16.5,0.66
Đồng Tháp,11,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.44,35.22,23.08,3.03,80.01,2.69,95.4,100.88,17.08,0.61
Đồng Tháp,12,2013,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,25.83,33.88,18.53,0.38,71.21,2.62,37.5,101.05,16.54,0.56
Đồng Tháp,1,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.34,35.6,16.65,0.03,60.13,2.41,86.5,101.25,18.19,0.5
Đồng Tháp,2,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.99,38.01,19.22,0.0,60.15,3.44,128.2,101.06,20.04,0.47
Đồng Tháp,3,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.32,40.74,21.61,0.08,57.33,4.23,122.3,101.04,21.76,0.47
Đồng Tháp,4,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,32.33,41.46,25.68,0.57,52.42,2.9,147.9,100.87,20.93,0.47
Đồng Tháp,5,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,31.11,40.21,25.99,1.64,65.89,3.14,199.1,100.76,20.18,0.48
Đồng Tháp,6,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.95,36.72,24.52,4.3,75.88,4.1,243.1,100.67,15.72,0.52
Đồng Tháp,7,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.89,34.64,24.2,4.42,80.73,4.65,243.3,100.75,17.41,0.57
Đồng Tháp,8,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.01,35.31,23.53,2.24,79.11,3.64,233.4,100.83,18.69,0.58
Đồng Tháp,9,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.9,35.59,23.61,3.63,80.01,3.84,237.7,100.84,18.17,0.6
Đồng Tháp,10,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.43,33.67,22.91,3.97,80.41,2.49,126.4,100.97,17.57,0.62
Đồng Tháp,11,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.69,34.21,23.23,3.29,79.49,2.68,103.8,100.97,17.78,0.61
Đồng Tháp,12,2014,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.55,36.3,20.87,0.96,70.86,3.22,62.0,101.06,16.7,0.56
Đồng Tháp,1,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.16,36.71,18.78,0.16,61.75,2.39,98.9,101.21,18.42,0.5
Đồng Tháp,2,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.04,38.44,19.54,0.06,58.18,3.46,117.1,101.18,20.07,0.47
Đồng Tháp,3,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.4,40.06,21.79,0.03,56.18,4.29,123.9,101.12,21.4,0.47
Đồng Tháp,4,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,31.55,41.13,24.9,1.02,56.88,3.32,134.0,100.92,21.51,0.48
Đồng Tháp,5,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,31.91,41.09,25.21,1.24,60.39,3.64,214.6,100.82,22.2,0.48
Đồng Tháp,6,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.21,38.62,23.34,4.35,73.32,3.79,230.4,100.81,18.63,0.51
Đồng Tháp,7,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.34,35.55,23.96,2.5,78.53,4.6,239.0,100.8,17.65,0.57
Đồng Tháp,8,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.71,33.73,23.62,4.34,81.82,4.25,244.5,100.84,19.36,0.6
Đồng Tháp,9,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.56,34.47,23.15,5.46,83.55,3.82,241.4,100.88,17.7,0.64
Đồng Tháp,10,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.49,33.41,23.54,3.85,83.47,2.56,184.5,101.07,17.15,0.67
Đồng Tháp,11,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.61,34.09,22.41,2.77,82.03,3.22,102.5,101.02,18.04,0.66
Đồng Tháp,12,2015,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.98,36.12,20.86,0.76,72.0,3.39,92.9,101.17,17.77,0.56
Đồng Tháp,1,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.96,37.87,20.53,0.19,64.85,3.78,112.3,101.19,19.04,0.5
Đồng Tháp,2,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,29.5,38.88,18.1,0.07,55.29,3.66,99.8,101.22,20.49,0.47
Đồng Tháp,3,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.87,40.89,22.93,0.0,54.53,4.04,130.2,101.1,21.53,0.47
Đồng Tháp,4,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,32.84,41.92,24.86,0.03,52.37,3.9,164.4,100.86,22.68,0.47
Đồng Tháp,5,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.81,41.91,25.49,6.96,69.26,3.37,185.7,100.77,18.87,0.53
Đồng Tháp,6,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.57,33.21,23.96,4.62,85.29,3.57,230.8,100.85,17.58,0.66
Đồng Tháp,7,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.27,32.88,23.68,4.56,86.38,3.53,231.6,100.81,18.69,0.72
Đồng Tháp,8,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.42,33.74,24.11,2.93,85.4,5.02,239.2,100.65,17.57,0.7
Đồng Tháp,9,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.4,33.49,23.74,6.13,84.33,4.23,245.2,100.75,17.39,0.69
Đồng Tháp,10,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.69,31.41,22.93,8.62,89.06,3.39,236.9,100.75,14.44,0.81
Đồng Tháp,11,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.89,32.04,22.84,6.26,87.44,2.62,92.8,100.91,17.37,0.87
Đồng Tháp,12,2016,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,25.83,31.31,20.07,2.44,85.94,3.07,50.7,100.97,14.43,0.82
Đồng Tháp,1,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.01,32.25,20.21,1.5,82.2,2.96,85.6,101.02,16.73,0.7
Đồng Tháp,2,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.87,36.51,18.54,1.18,73.06,2.91,106.3,101.14,19.34,0.6
Đồng Tháp,3,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.89,37.67,21.31,0.95,66.36,3.42,130.7,101.0,20.97,0.52
Đồng Tháp,4,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,30.07,40.08,24.02,2.58,67.96,3.38,145.6,100.91,21.69,0.51
Đồng Tháp,5,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,28.89,36.46,24.49,6.03,79.94,2.79,194.8,100.81,17.57,0.58
Đồng Tháp,6,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.72,33.19,23.96,3.74,84.74,3.64,238.0,100.8,18.67,0.65
Đồng Tháp,7,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.12,32.61,23.58,5.95,85.49,4.3,240.5,100.79,16.37,0.67
Đồng Tháp,8,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.09,31.6,23.49,6.95,87.98,3.79,237.1,100.75,17.96,0.76
Đồng Tháp,9,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,27.43,32.77,23.76,6.2,87.03,3.09,233.8,100.82,18.41,0.8
Đồng Tháp,10,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.87,32.22,21.79,7.56,86.83,2.51,243.3,100.84,16.98,0.87
Đồng Tháp,11,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,26.66,31.44,22.68,4.51,87.92,2.67,78.5,100.81,15.5,0.87
Đồng Tháp,12,2017,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,25.16,31.69,15.94,2.64,83.86,3.23,53.1,101.05,16.09,0.8
Đồng Tháp,1,2018,ĐỒNG BẰNG SÔNG CỬU LONG,4,10.590424,105.6802341,25.91,31.89,19.2,3.51,82.95,2.25,101.4,100.91,16.09,0.7
